timestamp,out.electricity.cooling.energy_consumption.kwh,out.electricity.exterior_lighting.energy_consumption.kwh,out.electricity.fans.energy_consumption.kwh,out.electricity.heat_recovery.energy_consumption.kwh,out.electricity.heat_rejection.energy_consumption.kwh,out.electricity.heating.energy_consumption.kwh,out.electricity.interior_equipment.energy_consumption.kwh,out.electricity.interior_lighting.energy_consumption.kwh,out.electricity.pumps.energy_consumption.kwh,out.electricity.pv.energy_consumption.kwh,out.electricity.refrigeration.energy_consumption.kwh,out.electricity.water_systems.energy_consumption.kwh
09/05/2018 14:00,16426.822,0,19939.88,9.585238,0,629.28503,48232.273,5074.929,60.65088,0,3161.255,9807.583
09/05/2018 14:15,16865.531,0,19949.363,9.585238,0,657.6963,47849.938,5150.081,60.609745,0,2049.6724,9807.583
09/05/2018 14:30,16987.021,0,19949.654,9.585238,0,646.62,47585.953,5210.891,60.63518,0,2048.4524,9807.583
09/05/2018 14:45,17160.338,0,19950.799,9.585238,0,567.6504,47311.383,5267.1196,60.63629,0,2048.0283,9807.583
09/05/2018 15:00,17414.602,0,19950.89,9.585238,0,543.0574,46585.734,5316.576,60.642277,0,3672.4192,9807.583
09/05/2018 15:15,17497.775,0,19950.973,9.585238,0,522.031,46282.438,5357.315,60.65737,0,1742.3307,9807.583
09/05/2018 15:30,17698.785,0,19952.254,9.585238,0,513.85474,46168.55,5394.0957,60.68587,0,1622.6722,9807.583
09/05/2018 15:45,17907.002,0,19952.434,0,0,500.2329,46654.76,5420.979,60.63011,0,1625.1016,9807.583
09/05/2018 16:00,18108.223,0,19953.293,0,0,487.89297,46754.043,5442.696,60.641335,0,6146.1265,9807.583
09/05/2018 16:15,18242.703,0,19501.908,0,0,500.03168,47005.21,5446.4165,60.656837,0,3548.7534,9807.583
09/05/2018 16:30,18573.572,0,19511.521,0,0,458.68854,47317.664,5453.4395,60.673862,0,3305.8308,9807.583
09/05/2018 16:45,18854.752,0,19510.775,0,0,425.90622,47477.062,5443.5146,60.689575,0,3286.548,9807.583
09/05/2018 17:00,19045.07,0,19515.553,0,0,423.08215,45628.258,5427.8496,60.6975,0,3278.052,9807.583
09/05/2018 17:15,19244.256,0,19383.182,0,0,383.37527,45594.88,5402.759,60.691372,0,3268.0684,9807.583
09/05/2018 17:30,19383.926,0,19365.135,0,0,372.94434,45772.207,5382.289,60.684757,0,3251.76,9807.583
09/05/2018 17:45,19568.656,0,19358.078,0,0,339.9558,45856.523,5353.9854,60.670498,0,3243.85,9807.583
09/05/2018 18:00,19835.53,0,19350.375,0,0,311.7675,46265.074,5330.2334,60.66114,0,3238.5337,9807.583
09/05/2018 18:15,19588.596,0,18612.768,9.585238,0,331.91516,46079.395,5303.3594,60.64217,0,3210.6057,9807.583
09/05/2018 18:30,19434.059,0,18586.39,9.585238,0,313.32465,45859.527,5262.676,60.638325,0,3196.5447,9807.583
09/05/2018 18:45,19179.098,0,18565.242,0,0,336.76083,45037.164,5228.5884,60.64078,0,3189.1638,9807.583
09/05/2018 19:00,18956.523,0,18557.613,9.585238,0,334.76987,44159.25,5193.016,60.64607,0,3187.8657,9807.583
09/05/2018 19:15,18502.057,0,18401.334,14.145081,0,392.72638,42862.906,5151.3833,60.635437,0,3175.031,9807.583
09/05/2018 19:30,17941.396,0,18391.947,16.922956,0,440.27246,41308.04,5088.1147,60.646492,0,3174.3335,9807.583
09/05/2018 19:45,17400.205,0,18374.713,9.585238,0,456.86798,39449.14,5019.548,60.66088,0,3170.273,9807.583
09/05/2018 20:00,16760.121,0,18365.773,9.585238,0,446.07,37907.934,4963.692,60.662518,0,3162.5205,9807.583
09/05/2018 20:15,15732.932,0,17880.99,19.575981,0,483.208,35567.504,4864.799,60.67796,0,3161.0894,9807.583
09/05/2018 20:30,14730.19,0,17874.467,22.073689,0,515.8755,33511.344,4752.348,60.68774,0,3160.2717,9807.583
09/05/2018 20:45,13621.085,0,17810.56,22.073689,0,561.125,31535.152,4654.9077,60.711205,0,3156.6418,9807.583
09/05/2018 21:00,12817.484,0,17775.314,9.585238,0,625.2185,29777.604,4540.294,60.737247,0,3153.3506,9807.583
09/05/2018 21:15,11727.594,0,16759.35,9.585238,0,589.871,27644.9,4411.9585,60.724194,0,3151.597,9807.583
09/05/2018 21:30,10866.511,0,16720.008,9.585238,0,685.65796,25876.535,4275.337,60.727028,0,3149.6826,9807.583
09/05/2018 21:45,9888.818,459.72488,16701.635,9.585238,0,732.48175,24180.385,4135.697,60.757336,0,3148.9487,9807.583
09/05/2018 22:00,9035.964,795.57434,16688.379,14.145081,0,935.6033,22599.531,3987.6218,60.787083,0,3134.5369,9807.583
09/05/2018 22:15,8427.7295,1461.9218,16167.619,14.145081,0,1091.352,21213.488,3838.0876,60.782166,0,3130.4438,9807.583
09/05/2018 22:30,7945.4126,3715.7104,16168.411,14.145081,0,1325.6838,19824.895,3679.8833,60.8069,0,3127.085,9807.583
09/05/2018 22:45,7420.5347,3720.4553,16121.316,14.145081,0,1419.96,18304.424,3512.0781,60.813965,0,3122.8445,9807.583
09/05/2018 23:00,6945.985,3720.4553,16116.253,14.145081,0,1620.736,16923.771,3326.6216,60.830994,0,3119.1108,9807.583
09/05/2018 23:15,6620.029,3720.4553,14476.161,14.145081,0,1605.4269,15605.11,3149.5195,60.81778,0,3118.1157,9807.583
09/05/2018 23:30,6147.07,3720.4553,14445.751,14.145081,0,1766.155,14219.546,2980.6572,60.83908,0,3116.6868,9807.583
09/05/2018 23:45,5914.4487,3720.4553,14423.379,15.090827,0,1930.9493,12921.66,2818.6096,60.85894,0,3111.0972,9807.583
10/05/2018 00:00,5447.745,3720.4553,14391.08,16.036575,0,1546.091,11627.775,2666.262,60.879436,0,3109.921,9807.583
10/05/2018 00:15,5149.1245,3720.4553,13535.296,16.036575,0,1575.1669,10338.497,2519.2434,60.905857,0,3102.413,9807.583
10/05/2018 00:30,4726.461,3720.4553,13515.304,16.036575,0,1689.4851,9035.979,2384.7485,60.94521,0,3098.4587,9807.583
10/05/2018 00:45,4340.098,3720.4553,13501.783,16.036575,0,1801.054,7943.0103,2263.3367,60.96382,0,3095.732,9807.583
10/05/2018 01:00,4067.7634,3720.4553,13490.841,16.036575,0,1939.3668,6956.2646,2155.0647,60.990536,0,3094.4119,9807.583
10/05/2018 01:15,3686.5864,3720.4553,13401.816,16.883818,0,2057.7656,5910.5557,2065.8816,60.954945,0,3090.827,9807.583
10/05/2018 01:30,3519.142,3720.4553,13394.052,17.731068,0,2231.305,5208.5312,1986.7712,60.960926,0,3087.7104,9674.164
10/05/2018 01:45,3256.1594,3720.4553,13377.614,17.731068,0,2282.382,4571.808,1921.0634,60.98052,0,3084.7366,9410.923
10/05/2018 02:00,3115.0867,3720.4553,13383.672,17.731068,0,2457.1663,4040.6633,1879.5931,60.998978,0,3078.0972,9251.397
10/05/2018 02:15,2946.8848,2630.2751,13313.31,17.731068,0,2490.293,3805.4897,1850.4363,60.996426,0,2034.5258,9069.278
10/05/2018 02:30,2839.413,2630.2751,13309.288,17.731068,0,2544.5996,3659.0098,1822.813,61.00115,0,2033.7084,8624.926
10/05/2018 02:45,2732.6123,2630.2751,13295.698,17.731068,0,2544.3281,3486.7974,1814.5972,60.999966,0,2032.985,7764.142
10/05/2018 03:00,2607.7805,2630.2751,13289.095,17.731068,0,2634.7046,3389.583,1806.6863,61.022415,0,3649.305,6941.722
10/05/2018 03:15,2510.6318,2630.2751,13288.938,17.731068,0,2744.56,3375.6511,1804.4612,61.03973,0,1737.6226,5765.344
10/05/2018 03:30,2441.02,2630.2751,13276.377,17.731068,0,2785.9875,3530.4429,1807.4979,0.98670006,0,1618.5725,5116.8525
10/05/2018 03:45,2397.81,2630.2751,13279.523,17.731068,0,2891.2156,3770.8472,1816.6747,1.0185192,0,1611.2899,3781.9482
10/05/2018 04:00,2403.1108,2630.2751,13277.239,17.731068,0,2942.0244,4063.6714,1835.4811,1.0008838,0,6020.981,2690.5627
10/05/2018 04:15,2399.3806,2630.2751,13283.069,17.731068,0,3017.3594,4461.0454,1860.6503,1.0415491,0,3393.9045,2856.2295
10/05/2018 04:30,2346.0308,2630.2751,13267.981,17.731068,0,2982.7634,4841.9946,1887.3984,1.0173973,0,3151.96,2215.192
10/05/2018 04:45,2314.3157,2630.2751,13284.128,17.731068,0,3119.7395,5238.7495,1916.617,0.9989852,0,3120.3057,898.3717
10/05/2018 05:00,2350.2678,2630.2751,13275.782,17.731068,0,3133.467,6000.535,1954.0912,1.015856,0,3102.4614,721.9926
10/05/2018 05:15,2444.2166,2630.2751,13304.755,17.731068,0,3241.185,6855.53,1997.9532,1.0246795,0,3078.4978,767.9957
10/05/2018 05:30,2569.07,2630.2751,13295.153,17.731068,0,3220.547,7976.368,2058.8352,1.0319633,0,3064.2886,900.63574
10/05/2018 05:45,2689.9749,2630.2751,13304.516,17.731068,0,3256.8694,9255.504,2125.4338,1.0387111,0,3061.7432,498.1832
10/05/2018 06:00,2962.7007,2630.2751,13309.284,17.731068,0,4272.049,10759.694,2199.1365,1.0921133,0,3062.4238,386.08304
10/05/2018 06:15,3217.4062,2630.2751,13585.17,17.731068,0,4005.8245,12272.281,2277.1104,1.0936835,0,3061.9666,190.23155
10/05/2018 06:30,3465.8323,2630.2751,13587.709,17.731068,0,4183.313,13931.696,2363.815,1.0668865,0,3059.6628,347.18707
10/05/2018 06:45,3656.1614,2630.2751,13592.522,17.731068,0,4070.6997,15889.8545,2456.2256,1.1635852,0,3059.5303,289.6661
10/05/2018 07:00,4051.482,2630.2751,13597.438,17.731068,0,3991.9854,17661.36,2550.5874,1.08555,0,3060.1973,183.3599
10/05/2018 07:15,4190.5913,2630.2751,13806.727,13.171227,0,3795.2083,19596.62,2655.1833,0.37854317,0,3060.3108,383.49554
10/05/2018 07:30,4674.963,2630.2751,13807.564,13.171227,0,3672.6382,21281.748,2746.9524,0.3634774,0,3060.4963,240.58008
10/05/2018 07:45,4731.9434,2339.0156,13824.613,13.171227,0,3630.761,23040.643,2844.5457,60.426968,0,3061.2568,4851.0376
10/05/2018 08:00,5279.376,805.6728,13830.372,13.171227,0,3458.9211,24566.99,2936.9941,60.432175,0,3061.6353,5099.033
10/05/2018 08:15,5280.3125,0,14825.166,13.171227,0,3390.9329,26067.404,3027.794,60.42304,0,3067.6448,4957.5913
10/05/2018 08:30,5765.226,0,14851.394,14.691172,0,3593.5522,27413.443,3111.232,61.47325,0,3067.7036,5106.5703
10/05/2018 08:45,5756.2896,0,14850.027,13.171227,0,3336.7517,28641.582,3188.7625,61.00126,0,3070.018,8855.508
10/05/2018 09:00,6333.1924,0,14876.051,17.731068,0,3230.7524,29828.635,3262.8604,61.06615,0,3074.114,9799.148
10/05/2018 09:15,6504.293,0,16031.698,19.837276,0,4007.6836,30981.361,3336.5288,60.969967,0,3086.5217,9807.583
10/05/2018 09:30,7137.8135,0,16042.274,19.404701,0,3393.68,32174.059,3413.3877,60.922195,0,3102.9294,9807.583
10/05/2018 09:45,7402.1294,0,16043.064,20.508945,0,3265.5615,33227.793,3492.8362,60.843204,0,3112.5046,9807.583
10/05/2018 10:00,7892.465,0,16069.907,20.508945,0,3098.243,34138.016,3565.7573,60.79405,0,3123.7632,9807.583
10/05/2018 10:15,8087.519,0,17620.258,20.508945,0,3456.4712,35011.164,3652.4683,60.79774,0,3130.1272,9807.583
10/05/2018 10:30,8441.4,0,17645.531,20.508945,0,3035.6643,35922.242,3749.0632,60.73244,0,3123.2834,9807.583
10/05/2018 10:45,8859.243,0,17664.996,20.508945,0,3034.9324,36896.82,3841.7827,60.682426,0,3126.9421,9807.583
10/05/2018 11:00,9375.132,0,17686.39,20.508945,0,2689.5256,38198.336,3939.2043,60.661537,0,3127.527,9807.583
10/05/2018 11:15,9859.958,0,19086.922,35.926193,0,2539.0027,39559.586,4032.7532,60.627106,0,3130.7869,9807.583
10/05/2018 11:30,10365.703,0,19092.81,34.052517,0,2300.6602,40983.598,4120.95,60.591892,0,3125.8713,9807.583
10/05/2018 11:45,10725.07,0,19096.283,34.88889,0,1891.6206,42076.105,4214.137,60.62825,0,3126.3733,9807.583
10/05/2018 12:00,11098.742,0,19105.945,32.608967,0,1744.9021,42897.945,4308.7944,60.58733,0,3127.3044,9807.583
10/05/2018 12:15,11603.906,0,19575.3,30.329048,0,1813.8864,43647.305,4410.6953,60.581875,0,3127.4285,9807.583
10/05/2018 12:30,12036.641,0,19578.154,30.329048,0,1651.509,44412.855,4512.362,60.593513,0,3129.216,9807.583
10/05/2018 12:45,12516.659,0,19582.717,30.329048,0,1524.4014,44885.945,4624.656,60.563217,0,3132.044,9807.583
10/05/2018 13:00,12871.159,0,19586.676,16.975445,0,1396.748,45262.914,4729.7065,60.549843,0,3140.4587,9807.583
10/05/2018 13:15,13257.949,0,19925.914,16.975445,0,1392.2485,45786.402,4822.4146,60.59959,0,3141.1477,9807.583
10/05/2018 13:30,13636.847,0,19928.232,16.89485,0,1562.1038,46904.23,4906.1514,60.590942,0,3143.7898,9807.583
10/05/2018 13:45,13903.5625,0,19929.092,16.89485,0,1772.2278,47565.395,4990.7046,60.593277,0,3146.0405,9807.583
10/05/2018 14:00,14007.42,0,19930.469,12.363114,0,1201.2476,48232.273,5074.929,60.62886,0,3154.2312,9807.583
10/05/2018 14:15,14403.459,0,19947.785,12.363114,0,1185.5095,47849.938,5150.081,60.582783,0,2047.8668,9807.583
10/05/2018 14:30,14364.193,0,19947.883,15.949103,0,1104.147,47585.953,5210.891,60.604332,0,2046.3544,9807.583
10/05/2018 14:45,14626.298,0,19948.646,15.949103,0,997.0071,47311.383,5267.1196,60.578865,0,2046.6438,9807.583
10/05/2018 15:00,14613.225,0,19948.488,15.949103,0,930.3645,46585.734,5316.576,60.57571,0,3664.1282,9807.583
10/05/2018 15:15,14815.128,0,19948.605,15.949103,0,946.1233,46282.438,5357.315,60.59859,0,1738.0505,9807.583
10/05/2018 15:30,14883.065,0,19949.752,15.949103,0,950.63336,46168.55,5394.0957,60.63523,0,1619.0859,9807.583
10/05/2018 15:45,15094.167,0,19949.844,15.949103,0,953.5969,46654.76,5420.979,60.588127,0,1617.2119,9807.583
10/05/2018 16:00,15280.266,0,19950.61,15.949103,0,1049.0259,46754.043,5442.696,60.60681,0,6124.967,9807.583
10/05/2018 16:15,15433.29,0,19485.254,15.949103,0,1075.5403,47005.21,5446.4165,60.60954,0,3531.2778,9807.583
10/05/2018 16:30,15677.991,0,19492.371,11.497961,0,1074.9988,47317.664,5453.4395,60.629425,0,3293.972,9807.583
10/05/2018 16:45,15907.033,0,19491.861,9.585238,0,1026.2633,47477.062,5443.5146,60.630676,0,3271.0247,9807.583
10/05/2018 17:00,16035.214,0,19492.55,9.585238,0,976.7677,45628.258,5427.8496,60.627968,0,3258.5237,9807.583
10/05/2018 17:15,16144.015,0,19349.63,9.585238,0,882.01587,45594.88,5402.759,60.62297,0,3250.5718,9807.583
10/05/2018 17:30,16217.606,0,19341.4,9.585238,0,891.58673,45772.207,5382.289,60.615833,0,3235.602,9807.583
10/05/2018 17:45,16230.346,0,19337.307,10.222813,0,845.5032,45856.523,5353.9854,60.60438,0,3214.045,9807.583
10/05/2018 18:00,16306.35,0,19333.51,11.497961,0,850.9104,46265.074,5330.2334,60.59666,0,3200.512,9807.583
10/05/2018 18:15,16114.285,0,18548.404,11.497961,0,676.6091,46079.395,5303.3594,60.591312,0,3184.4658,9807.583
10/05/2018 18:30,16086.919,0,18525.357,11.497961,0,623.0021,45859.527,5262.676,60.60482,0,3172.6677,9807.583
10/05/2018 18:45,15864.351,0,18516.809,12.363114,0,545.4831,45037.164,5228.5884,60.62805,0,3165.5862,9807.583
10/05/2018 19:00,15660.7295,0,18511.867,12.363114,0,499.99994,44159.25,5193.016,60.620155,0,3164.3135,9807.583
10/05/2018 19:15,15242.968,0,18357.281,14.145081,0,536.21216,42862.906,5151.3833,60.620605,0,3160.6692,9807.583
10/05/2018 19:30,14775.148,0,18353.125,9.585238,0,615.3259,41308.04,5088.1147,60.63435,0,3155.2112,9807.583
10/05/2018 19:45,14315.14,0,18359.822,9.585238,0,645.0183,39449.14,5019.548,60.649616,0,3148.0037,9807.583
10/05/2018 20:00,13814.105,0,18346.258,9.585238,0,566.4967,37907.934,4963.692,60.660007,0,3144.3684,9807.583
10/05/2018 20:15,13170,0,17803.467,20.389292,0,650.896,35567.504,4864.799,60.704494,0,3143.6238,9807.583
10/05/2018 20:30,12276.59,0,17802.598,26.63353,0,931.0834,33511.344,4752.348,60.72378,0,3143.4639,9807.583
10/05/2018 20:45,11499.215,0,17738,30.219519,0,1112.6384,31535.152,4654.9077,60.749367,0,3140.0068,9807.583
10/05/2018 21:00,10850.918,0,17721.88,17.731068,0,1351.5193,29777.604,4540.294,60.780056,0,3135.689,9807.583
10/05/2018 21:15,10128.596,0,16680.805,17.731068,0,1158.9883,27644.9,4411.9585,60.794716,0,3133.582,9807.583
10/05/2018 21:30,9450.171,0,16664.97,17.731068,0,1382.7085,25876.535,4275.337,60.78573,0,3130.8013,9807.583
10/05/2018 21:45,8786.154,456.99542,16657.094,17.731068,0,1602.2708,24180.385,4135.697,60.812283,0,3129.794,9807.583
10/05/2018 22:00,8156.2866,708.98267,16656.879,17.731068,0,1892.5791,22599.531,3987.6218,60.844475,0,3121.9185,9807.583
10/05/2018 22:15,7621.392,1461.9218,16121.947,17.731068,0,2187.0322,21213.488,3838.0876,60.81151,0,3119.1465,9807.583
10/05/2018 22:30,7260.296,3613.0923,16120.946,17.731068,0,2193.6523,19824.895,3679.8833,60.821865,0,3116.0864,9807.583
10/05/2018 22:45,6678.707,3720.4553,16101.829,17.731068,0,2432.347,18304.424,3512.0781,60.83966,0,3111.9402,9807.583
10/05/2018 23:00,6384.0723,3720.4553,16096.952,13.171227,0,2703.5193,16923.771,3326.6216,60.8885,0,3108.418,9807.583
10/05/2018 23:15,5876.1636,3720.4553,14414.581,13.171227,0,2738.0723,15605.11,3149.5195,60.81691,0,3107.053,9807.583
10/05/2018 23:30,5643.028,3720.4553,14402.265,15.062721,0,2952.3215,14219.546,2980.6572,60.874256,0,3105.7283,9807.583
10/05/2018 23:45,5256.161,3720.4553,14388.868,15.062721,0,3206.1592,12921.66,2818.6096,60.889107,0,3098.3684,9807.583
11/05/2018 00:00,5007.391,3720.4553,14355.876,15.062721,0,2669.3223,11627.775,2666.262,60.930984,0,3096.4165,9807.583
11/05/2018 00:15,4584.0195,3720.4553,13499.681,15.062721,0,2656.6194,10338.497,2519.2434,60.95007,0,3087.4924,9807.583
11/05/2018 00:30,4278.287,3720.4553,13475.601,15.062721,0,2659.6208,9035.979,2384.7485,60.999794,0,3085.6526,9807.583
11/05/2018 00:45,3932.4373,3720.4553,13477.613,15.062721,0,2704.3472,7943.0103,2263.3367,61.03043,0,3082.4153,9807.583
11/05/2018 01:00,3677.1873,3720.4553,13472.561,15.062721,0,2836.3691,6956.2646,2155.0647,61.065277,0,3080.6492,9807.583
11/05/2018 01:15,3363.9395,3720.4553,13385.076,14.116974,0,2967.0857,5910.5557,2065.8816,61.025856,0,3077.1553,9807.583
11/05/2018 01:30,3184.8328,3720.4553,13373.082,13.171227,0,3074.59,5208.5312,1986.7712,61.047325,0,3074.2324,9674.065
11/05/2018 01:45,2950.7288,3720.4553,13364.825,13.171227,0,3151.0142,4571.808,1921.0634,61.07131,0,3071.4714,9410.114
11/05/2018 02:00,2828.4639,3720.4553,13359.837,13.171227,0,3254.0085,4040.6633,1879.5931,61.109993,0,3065.4265,9251.18
11/05/2018 02:15,2667.6685,2630.2751,13283.398,17.731068,0,3288.5818,3841.6726,1850.4363,61.10895,0,2028.8744,9064.8125
11/05/2018 02:30,2585.978,2630.2751,13288.273,17.731068,0,3416.113,3694.7085,1822.813,61.148216,0,2028.1981,8627.874
11/05/2018 02:45,2503.9465,2630.2751,13283.765,17.731068,0,3490.1543,3522.238,1814.5972,61.20796,0,2027.4929,7762.6934
11/05/2018 03:00,2408.9539,2630.2751,13280.182,17.731068,0,3626.6104,3424.861,1806.6863,61.197765,0,3643.8015,6937.839
11/05/2018 03:15,2343.144,2630.2751,13279.055,17.731068,0,3664.7173,3411.166,1804.4612,61.239994,0,1731.6323,5768.453
11/05/2018 03:30,2320.3413,2630.2751,13273.874,17.731068,0,3754.684,3566.26,1807.4979,1.1756696,0,1617.3699,5113.5454
11/05/2018 03:45,2308.7556,2630.2751,13264.811,17.731068,0,3772.8489,3806.964,1816.6747,1.2311449,0,1608.3206,3784.748
11/05/2018 04:00,2319.4888,2630.2751,13271.876,17.731068,0,3825.9978,4100.167,1835.4811,1.228344,0,6004.2456,2687.5762
11/05/2018 04:15,2327.838,2630.2751,13272.453,17.731068,0,3835.992,4497.8926,1860.6503,1.3031489,0,3367.886,2856.5383
11/05/2018 04:30,2344.6,2630.2751,13264.179,17.731068,0,3845.1357,4879.1426,1887.3984,1.2772596,0,3143.4968,2210.6934
11/05/2018 04:45,2364.2332,2630.2751,13279.158,17.731068,0,3936.5696,5276.233,1916.617,1.3151006,0,3108.439,900.42017
11/05/2018 05:00,2427.7876,2630.2751,13281.838,17.731068,0,3942.6287,6038.2266,1954.0912,1.2874273,0,3089.4822,730.73315
11/05/2018 05:15,2441.989,2630.2751,13288.961,17.731068,0,4017.7095,6893.3813,1997.9532,1.3269202,0,3060.586,758.12634
11/05/2018 05:30,2554.4644,2630.2751,13303.708,17.731068,0,4097.4043,8014.283,2058.8352,1.3683076,0,3055.4841,903.3524
11/05/2018 05:45,2657.6738,2630.2751,13306.874,17.731068,0,4139.0586,9293.373,2125.4338,1.4010974,0,3050.5557,491.4795
11/05/2018 06:00,2855.495,2630.2751,13307.229,17.731068,0,5176.6094,10797.49,2199.1365,1.3943713,0,3046.8657,390.3762
11/05/2018 06:15,3054.592,2630.2751,13600.371,17.731068,0,5078.3857,12310.547,2277.1104,1.4142239,0,3052.7654,193.1344
11/05/2018 06:30,3315.619,2630.2751,13597.245,17.731068,0,5245.3057,13971.498,2363.815,1.3891941,0,3051.548,342.11227
11/05/2018 06:45,3640.6562,2630.2751,13593.505,17.731068,0,5139.581,15931.295,2456.2256,1.4815272,0,3051.0647,292.08298
11/05/2018 07:00,3812.5674,2630.2751,13600.245,17.731068,0,5107.585,17706.143,2550.5874,1.3995842,0,3051.9639,181.84631
11/05/2018 07:15,4184.846,2630.2751,13807.253,13.171227,0,4862.012,19646.686,2655.1833,0.6078882,0,3052.1946,383.54285
11/05/2018 07:30,4299.626,2630.2751,13812.513,13.171227,0,4824.3037,21337.219,2746.9524,0.58893836,0,3051.852,243.77246
11/05/2018 07:45,4757.6016,2024.9266,13822.339,13.171227,0,4774.121,23104.46,2844.5457,60.651234,0,3052.1013,4849.6245
11/05/2018 08:00,4903.8604,749.8077,13832.688,13.171227,0,4667.2925,24637.988,2936.9941,60.66,0,3052.378,5100.7695
11/05/2018 08:15,5279.813,0,14832.136,13.171227,0,4471.4062,26146.83,3027.794,60.632435,0,3058.5012,4957.8267
11/05/2018 08:30,5415.3857,0,14850.957,15.451148,0,4685.582,27502.15,3111.232,61.717594,0,3058.4707,5104.0845
11/05/2018 08:45,5742.333,0,14853.415,13.171227,0,4284.271,28735.97,3188.7625,61.23874,0,3060.9734,8854.746
11/05/2018 09:00,5936.3804,0,14866.181,13.171227,0,4002.605,29933.105,3262.8604,61.318012,0,3065.1853,9799.372
11/05/2018 09:15,6505.2305,0,16016.683,15.305077,0,4876.054,31097.787,3336.5288,61.25379,0,3076.9587,9807.583
11/05/2018 09:30,6534.4146,0,16032.3545,19.643791,0,4284.3867,32302.21,3413.3877,61.12904,0,3096.1833,9807.583
11/05/2018 09:45,7126.5547,0,16045.829,20.508945,0,4554.8037,33376.656,3492.8362,61.02148,0,3106.183,9807.583
11/05/2018 10:00,7040.1494,0,16052.164,20.508945,0,4310.917,34300.367,3565.7573,60.950626,0,3117.921,9807.583
11/05/2018 10:15,7594.9673,0,17626.727,20.508945,0,4543.4404,35203.895,3652.4683,60.881542,0,3125.0256,9807.583
11/05/2018 10:30,7691.335,0,17629.842,20.508945,0,3895.9775,36154.895,3749.0632,60.825893,0,3118.7249,9807.583
11/05/2018 10:45,8068.3105,0,17634.238,20.508945,0,3651.0637,37169.59,3841.7827,60.74444,0,3123.355,9807.583
11/05/2018 11:00,8368.678,0,17666.168,20.508945,0,3207.4504,38514.855,3939.2043,60.698368,0,3124.8232,9807.583
11/05/2018 11:15,8831.445,0,19085.266,36.055527,0,3043.916,39913.56,4032.7532,60.65991,0,3128.6416,9807.583
11/05/2018 11:30,9238.448,0,19087.523,35.107635,0,2825.2314,41376.81,4120.95,60.630173,0,3122.769,9807.583
11/05/2018 11:45,9570.612,0,19090.672,38.05425,0,2369.5461,42509.7,4214.137,60.655685,0,3123.0066,9807.583
11/05/2018 12:00,9837.122,0,19100.07,38.05425,0,2195.3433,43374.36,4308.7944,60.600025,0,3124.4463,9807.583
11/05/2018 12:15,10416.828,0,19572.068,34.88889,0,2202.75,44171.504,4410.6953,60.582596,0,3125.0554,9807.583
11/05/2018 12:30,10701.761,0,19575.629,34.88889,0,1968.7012,44998.152,4512.362,60.60422,0,3126.0283,9807.583
11/05/2018 12:45,11152.588,0,19578.768,34.88889,0,1873.2959,45522.844,4624.656,60.566017,0,3128.1633,9807.583
11/05/2018 13:00,11403.535,0,19583.86,34.456314,0,1709.0072,45937.758,4729.7065,60.543068,0,3136.684,9807.583
11/05/2018 13:15,11709.578,0,19924.023,32.17639,0,1711.2532,46509.11,4822.4146,60.580273,0,3136.658,9807.583
11/05/2018 13:30,12009.468,0,19926.96,30.329048,0,1856.8844,47649.133,4906.1514,60.558437,0,3138.6204,9807.583
11/05/2018 13:45,12276.404,0,19928.762,18.417435,0,2167.4216,48329.94,4990.7046,60.55092,0,3142.2363,9807.583
11/05/2018 14:00,12549.113,0,19932.326,26.74306,0,1487.6707,49006.12,5074.929,60.593887,0,3151.3784,9807.583
11/05/2018 14:15,12796.986,0,19946.375,14.254608,0,1420.3989,48612.457,5150.081,60.549866,0,2047.1207,9807.583
11/05/2018 14:30,13048.96,0,19946.557,14.254608,0,1245.2375,48330.965,5210.891,60.56393,0,2046.3695,9807.583
11/05/2018 14:45,13220.753,0,19947.65,13.389456,0,1046.994,48017.273,5267.1196,60.557663,0,2046.7516,9807.583
11/05/2018 15:00,13366.239,0,19947.473,11.497961,0,870.15283,47265.824,5316.576,60.55603,0,3663.7593,9807.583
11/05/2018 15:15,13580.472,0,19947.89,11.497961,0,822.76154,46940.637,5357.315,60.577908,0,1737.5405,9807.583
11/05/2018 15:30,13837.47,0,19949.154,9.585238,0,783.2272,46795.285,5394.0957,60.614853,0,1618.9132,9807.583
11/05/2018 15:45,14200.272,0,19949.094,9.585238,0,750.46124,47265.31,5420.979,60.559734,0,1617.2205,9807.583
11/05/2018 16:00,14560.138,0,19950.164,0,0,724.3708,47350.418,5442.696,60.574448,0,6126.1577,9807.583
11/05/2018 16:15,14848.768,0,19491.951,3.5859888,0,774.4364,47604.207,5446.4165,60.589333,0,3529.314,9807.583
11/05/2018 16:30,15225.37,0,19496.875,0,0,736.5875,47921.746,5453.4395,60.605392,0,3292.7925,9807.583
11/05/2018 16:45,15536.349,0,19498.387,0,0,665.432,48061.984,5443.5146,60.622616,0,3274.3074,9807.583
11/05/2018 17:00,15806.502,0,19502.04,0,0,595.969,46179.656,5427.8496,60.62872,0,3262.7922,9807.583
11/05/2018 17:15,16063.812,0,19361.69,0,0,526.2625,46168.887,5402.759,60.628963,0,3256.8035,9807.583
11/05/2018 17:30,16285.1045,0,19353.797,9.585238,0,523.42,46342.473,5382.289,60.63172,0,3239.7031,9807.583
11/05/2018 17:45,16565.504,0,19349.36,0,0,496.86926,46424.656,5353.9854,60.626816,0,3231.408,9807.583
